request, okay phone number
thankyou, uh okay thank you good bye
request, address
inform, noise any area
inform, moderately priced restaurant
reqalts, how about the west area
negate, no south
request, address
inform, im looking for a moderately priced restaurant and it should serve
request, phone number
request, may i have the address
request, phone number
request, address
inform, sea food
inform, any price range
request, what type of food does the missing sock serve
request, address
null(), serving in
inform, im looking for world food
request, what is the address
request, can you give me the address please
request, what unintelligible the price range
confirm, is it in the moderate price range
affirm, right
thankyou, thank you good bye
null(), system
negate, no
request, the address
request, what is their phone number
null(), unintelligible
inform, moderate price range
request, what is the address and price range
thankyou, thank you good bye
inform, european food
inform, italian
inform, south
request, okay can i have the address
affirm, yes
inform, east
request, type of food
inform, okay then any part of town
inform, spanish
inform, chinese
reqalts, is there anything else
request, what type of food
inform, uh looking for a restaurant in the west part of town that serves canapes food
inform, mediterranean food
request, phone number
inform, im looking for um
inform, i want to find a restaurant in the center that serves lebanese food
request, ts the phone number
thankyou, thank you good bye
inform, next restaurant
inform, im looking for portuguese food
bye, good bye
inform, scandinavian food
inform, indian food
inform, english food
affirm, uh yes id like a restaurant in the west part of town and it should serve christmas food
inform, any
thankyou, thank you good bye
null(), unintelligible
inform, spanish
request, whats the area
reqalts, anything else
inform, seafood
request, whats the phone number
reqalts, how about indian type of food
inform, swedish
null(), noise
inform, im looking for a restaurant in the north part of town that serves korean food
request, phone number
null(), noise
thankyou, thank you good bye
inform, european
inform, im looking for a restaurant in the south part of town and it should serve scandinavian food
request, what is the phone number
request, address
request, and the postcode
reqalts, is there anything else
thankyou, thank you good bye
request, may i have the phone number please
inform, portuguese
request, oh good whats the address
request, what type of food does it serve
reqalts, how about a moderately priced restaurant that serves spani
inform, turkish
inform, okay i dont care about price range
request, and the phone number
negate, no
inform, indian
request, whats the address and phone number
inform, cheap australian
inform, british food in the west part of town
bye, bye
request, phone number
inform, and the food type
thankyou, thank you good bye
inform, um do not care
inform, im looking for a restaurant that serves
null(), noise
thankyou, thank you good bye
thankyou, thank you good bye
negate, no
inform, spanish
thankyou, thank you good bye
request, phone number
thankyou, thank you good bye
inform, portuguese food
affirm, yes could you recommend me a place that serves british food in a moderate price range
null(), noise
inform, west of town
inform, i dont care but it needs to be in the west part of town
inform, cantonese food
inform, cheap restaurant in the west part of town
request, whats their price range
inform, spanish
reqalts, how about british food
inform, pan asian food
request, phone number
inform, chinese restaurant please
thankyou, thank you good bye
request, what is the post code
request, can i get the phone number
inform, west
request, can i please have their phone number
request, phone number
thankyou, thank you goodbye
request, and the phone number
inform, south
inform, italian food
inform, indian restaurant
inform, korean food
inform, north
inform, im looking for a restaurant in the center of town that serves lebanese food
inform, i want to find an expensive restaurant in the south part of town
request, type of food
inform, bistro food
request, address
inform, im looking for a restaurant
affirm, yes
null(), unintelligible
thankyou, thank you good bye
inform, noise im looking for moderately priced in the north part of cleveland ohio
request, what is the address
inform, south of south of town
request, can i have their address
null(), sil
reqalts, anything else
affirm, yes
request, what is the phone number
request, what is the phone number
request, whats the post code
request, and phone number
inform, cheap
negate, no thank you good bye
request, whats the address phone number
null(), sil
inform, restaurant any area kosher food
affirm, yea
thankyou, thank you good bye
affirm, yes
thankyou, thank you good bye
inform, i dont care
request, whats their phone number
null(), sil
inform, portuguese
request, and the phone number
inform, okay uh how bout turkish
inform, im looking for a barbecue restaurant in the east part of town
inform, cheap price range
thankyou, thank you good bye
request, and phone number please
thankyou, thank you good bye
inform, center area
inform, looking for romanian food in the east part of town
inform, im looking for a place that serves mexican food
negate, no no
inform, moderately priced
inform, british
request, what is the phone number
thankyou, thank you good bye
thankyou, thank you good bye
null(), noise
request, the food of the venue
null(), noise
inform, aristrain food
reqalts, what about gastropub
thankyou, thank you good bye
thankyou, thank you good bye
inform, im looking for a cheap restaurant in the west part of town
reqalts, more
inform, turkish
request, whats the address
thankyou, thank you good bye
inform, i dont care
request, what is the phone number and address please
inform, spanish
request, whats the address
thankyou, thank you good bye
request, okay and the phone number
inform, im looking for singaporean food
null(), unintelligible
inform, moderate restaurant catalan food
request, what is the address
inform, doesnt matter
thankyou, thank you good bye
inform, south
inform, european
reqalts, how about international food in any price range
request, whats the address
inform, turkish
inform, west
inform, would like expensive
reqalts, uh how about turkish type of food
inform, expensive
inform, anything
inform, i need a restaurant in the west part of town that serves europ
thankyou, thank you good bye
reqalts, what about vietnamese type of food
inform, um swedish food
inform, any type
request, what is the address and phone number
request, could i have the phone number and post code
reqalts, how about canape food
inform, unintelligible restaurant
inform, uh what about modern european
reqalts, is there anything else
thankyou, thank you goodbye
inform, i dont care
affirm, yes
reqalts, is there anything else
request, phone number
inform, food
request, what is the phone number
inform, british food
request, whats the address
inform, im looking chineese food
inform, moderately priced in south part
request, may i have its address
affirm, yes
request, expensive price range
inform, north
reqalts, how about vietnamese
reqalts, how about spanish food
request, what is the address and post code
inform, lebanese food
thankyou, thank you
reqalts, how about asian oriental food
reqalts, is there anything else
inform, i want chinese food
thankyou, thank you good bye
affirm, yes
inform, uh i want a cheap restaurant and it should be in the north part of town
thankyou, thank you good bye
inform, hungarian
inform, chinese
inform, id like a restaurant in the north part of town that serves cross over food
request, whats the phone number
null(), noise
null(), noise
inform, north part of town
request, phone number and area
request, could i have the address
request, phone number
bye, great thank you goodbye
request, can i have the phone number
reqalts, is there anything else
reqalts, how about european type food
request, address
inform, dont care
affirm, correct
request, uh could i have the phone number
inform, restaurant and it should serve steak house food
inform, im looking for a restaurant that serves
inform, im looking for a restaurant serving
request, what is the phone number
inform, noise hungarian
inform, gastropub
inform, west
inform, i dont care
inform, vietnamese
request, what type of food does it serve
request, what is the address of the missing sock
inform, cheap
inform, indian food
inform, west
inform, cheap
request, the phone number for bloomsbury
null(), noise
reqalts, how about international type of food
request, and whats the phone number
inform, spanish food
inform, any area
request, phone number
request, post code
request, phone number and post code
inform, mediterranean
request, whats the address phone number and price range
inform, im looking for a moderately priced restaurant in the east part of town
inform, vietnamese
inform, chinese food
thankyou, thank you good bye
inform, i dont care
inform, any part of town
reqalts, how about international food
reqalts, is there any other ones anything else
null(), sil
thankyou, thank you good bye
inform, east part of town
request, price range
reqalts, next
request, telephone number
thankyou, thank you goodbye
inform, moderate price west part of town
request, what is the phone number
reqalts, how about chinese food
null(), sil
request, phone number
request, whats the phone number
bye, good bye
request, post code
inform, i need a moderately priced restaurant in the north of town
thankyou, thank you good bye
null(), sil
inform, any
affirm, yes
inform, italian food
request, what is the address
request, whats the address
null(), um
request, address
request, and their address and phone number
thankyou, thank you
request, what is the address
null(), unintelligible range
null(), unintelligible
thankyou, thank you good bye
request, whats the address phone number and price range
reqalts, how about india
request, address
negate, no chinese
request, phone number
request, where is it
request, postcode
inform, any
inform, korean food
null(), noise
thankyou, thank you good bye
inform, spanish food
request, the address
request, can i have the address and postal code
request, their address
request, whats the address
inform, i want a moderate priced restaurant in the south of town
request, can i have the address
null(), noise
inform, how bout italian foo
thankyou, thank you good bye
inform, fancy restaurant moroccan food
thankyou, thank you good bye
inform, um surprise me
inform, modern european
inform, west part of town
inform, im looking for a cheap restaurant in the east part of town
thankyou, uh thank you and good bye
inform, vietnamese
inform, dont care
inform, i dont care
thankyou, thank you good bye
request, post code
bye, good bye
inform, in the south part of town
bye, alright thank you good bye
inform, thai food
inform, american
inform, im looking for a restaurant in the center of town that serves
inform, chinese food
inform, im looking for a moderately priced restaurant in the south
thankyou, thank you good bye
request, and whats the phone number
inform, can i have the european food
inform, cheap restaurant
request, and what is their phone number
request, and whats the phone number
null(), sil
inform, i want italian food
thankyou, thank you good bye
inform, and it should be in the west part of town
null(), sil
inform, i dont care
inform, expensive restaurant in the east part of town
inform, east
negate, no
request, can i have the address
inform, any
inform, im looking for moderately priced restaurant serving austrian food
reqalts, is there any other type of food
reqalts, uh how about italian
inform, east part of town
request, and their phone number
affirm, yes
thankyou, okay thank you good bye
inform, im looking for a restaurant in any area that serves japanese
inform, i dont care about prices
request, can i get the phone number
request, may i have the phone number
inform, moderately priced restaurant north part of town
thankyou, thank you good bye
request, address
affirm, yes
thankyou, thank you good bye
null(), unintelligible
inform, thai
request, can i have the address
thankyou, thank you good bye
affirm, ye
inform, i need thai food
inform, a expensive restaurant serving japanese food
request, phone number
request, address and postcode
thankyou, thank you good bye
request, can i get the address and phone number
inform, thai
inform, modern european
inform, it doesnt matter
affirm, yes cheap spanish restaurant
inform, expensive restaurant south part of town
request, what is the post code
request, what is the price range
inform, european food
request, okay can i get the address
inform, in the west part of town
request, what area is it in
request, the address
inform, i would like a restaurant
thankyou, thank you good bye
request, offer you the phone number and address
inform, dont care
inform, chinese
thankyou, thank you good bye
negate, no
inform, any type
reqalts, how about asian oriental type of food
inform, yea id like a moderately priced restaurant in the west
inform, any type of food
request, address
request, the address
inform, north american food
reqalts, how about mediterranean food
inform, dont care
reqalts, anything else
request, tasty then whats the phone number
inform, a cheap restaurant in the south part of town
affirm, yes
bye, okay thank you and good bye
null(), noise
inform, cheap restaurant
inform, scandinavian food
null(), arts town
null(), noise
bye, cut it thank you good bye
thankyou, awesome thank you good bye
inform, dont care
inform, moderately priced restaurant in
request, what is the address
inform, im looking for european food
reqalts, anything elses
reqalts, how about chinese food
thankyou, thank you good bye
affirm, yes
request, can i get the address
inform, hungarian
reqalts, how about french food
inform, im looking for a
reqalts, what about thai
affirm, yea
inform, um moderate
reqalts, what about indian food
inform, polynesian food
reqalts, is there anything else
request, whats the address
thankyou, thank you good bye
inform, modern european food
null(), unintelligible
thankyou, thank you good bye
inform, it doesnt matter
reqalts, how about indian food
request, phone number
thankyou, thank you good bye
inform, i dont care
inform, expensive
affirm, right
null(), sil
request, post code
request, what type of food does it serve
null(), what about
request, what is the phone number
null(), pizza
inform, dont care whats the phone number
inform, im looking for a cheap restaurant that serves canapes food
request, phone number please
inform, i dont care
request, what is the address
inform, looking for corsica food in an expensive restaurant
inform, it doesnt matter
inform, any type
request, the address
null(), range
thankyou, goodbye thank you
inform, asian oriental
request, address
request, post code
inform, id like a pan asian restaurant
thankyou, thank you good bye
request, phone number
request, phone number area
confirm, does it serve canapes
inform, west
inform, international
request, what is the address and phone number
inform, im looking for a restaurant in any area serving turkish food
thankyou, thank you good bye
request, oh good whats the address
affirm, right
thankyou, thank you good bye
inform, i would like an expensive restaurant that serves
negate, no
inform, can i have an expensive restaurant
thankyou, thank you good bye
inform, thai food
thankyou, thank you good bye
inform, it doesnt matter
inform, im looking for hungarian food in the north of town
inform, food
request, post code
null(), sil
thankyou, thank you good bye
affirm, yes
inform, gastropub
request, whats the address
inform, vietnamese food
inform, cheap price range
thankyou, thank you good bye
inform, italian
inform, change that to a chinese restaurant
inform, i would like to find a moderately priced restaurant in the north part of town please
request, phone number
reqalts, how about vietnamese food
reqalts, is there anyone else
request, address and post code
request, and the phone number
request, the phone number
inform, east
inform, im looking for a cheap jamaican restaurant
inform, any food
inform, im looking for a restaurant that serves thai food and i dont care about the price
inform, asian oriental
bye, alright thank you good bye
request, a phone number please
reqalts, is there anything else
thankyou, thank you goodb
hello, hi i would like an expensive restaurant in the east part
request, what type of food does it serve
reqalts, anything else
inform, chinese
inform, any
inform, i would like a restaurant that serves korean food
request, address
request, what type of food
request, can i have the phone number
inform, vegitarian
inform, thai food
affirm, yes
request, phone number
inform, indian food
inform, im looking for an expensive restaurant
inform, basque
inform, cheap indian food
thankyou, thank you good bye
request, whats the phone number
inform, i want a restaurant that serves creative food
affirm, yes
thankyou, thank you good bye
request, what is the phone number and addre
inform, im looking for a restaurant in the east part of the town with indian asian food
inform, i dont care
inform, it should serve belgian food
inform, what about asian food
reqalts, is there anything else
null(), noise
inform, im looking for spanish food
inform, barbecue
request, and the post code
bye, good bye
request, what is the phone number
inform, world
request, address
inform, traditional
inform, i dont care
inform, italian food
thankyou, thank you good bye
inform, any price range
request, what is the address
inform, i do not care
inform, looking for a restaurant in the south part of town that serves australian food
request, phone number
inform, chinese food
request, what is the address
inform, corsica
inform, i dont care about the price range what about thai food
thankyou, uh thank you good bye
inform, unintelligible food
inform, im looking for a cheap restaurant that serves
inform, expensive
inform, im moderate priced restaurant in the north part of town
inform, i dont care
reqalts, are there any other expensive restaurants in the east part of town
inform, greek
inform, moderately priced restaraunt
thankyou, thank you good bye
request, what is the price range
request, and what kind of food does it serve
inform, help me decide what venues are available in the west part of town serving any ty
request, whats the address and phone number
request, address
request, can i have the address
thankyou, thank you good bye
inform, moderate price
inform, any kind of food
null(), sil
request, address and phone number
inform, venetian
request, whats the address
thankyou, thank you goodbye
request, can i have the address
inform, barbecue food west part of town
inform, korean food type
bye, good bye
inform, any
hello, hi im looking for a place that serves scandinavian food
request, what type of food
inform, traditional
inform, romanian
inform, any
request, cool whats the address
inform, gastropub
null(), sil
thankyou, thank you good bye
request, what is the address and phone number
inform, i dont care
inform, moderately priced
inform, i dont care
inform, expensive
inform, thai food
thankyou, thank you good bye
negate, no
inform, unintelligible irish food
affirm, yes
null(), thats fine
thankyou, thank you good bye
thankyou, thank you goodbye
null(), unintelligible
request, give me the address phone number and price range
inform, i do not care
request, can i get the phone number
null(), noise
request, can i have the address
request, what is the phone number
inform, moderately priced
thankyou, thank you good bye
request, whats the phone number
request, address
thankyou, thank you good bye
request, address
request, okay i need the address
reqalts, what about thai food
inform, south side
thankyou, thank you
inform, it doesnt matter
inform, international
inform, indonesian food
reqalts, is there anything else
request, can i have the address please
reqalts, is there any other restaurants
affirm, yes
inform, thai food
reqalts, how about italian
inform, west
request, and the phone number
thankyou, thank you good bye
inform, portuguese type of food
inform, any
request, phone number
inform, what about other parts of town
inform, expensive
reqalts, is there anything else
inform, central inaudible
null(), sil
inform, west
request, uh whats the address and phone number
negate, no lebanese food
inform, canapes
inform, it doesnt matter
inform, i want to find a moderately priced restaurant and it should be in the north part of town
inform, halo food
inform, chinese
inform, cheap
request, what type of food is it
request, can i get the phone number
reqalts, is there a restaurant in the south part of town that serves italian food
inform, south
request, whats the post code
thankyou, thank you good bye
thankyou, thank you good bye
reqalts, how about indian food
inform, cheap restaurant
affirm, yes
thankyou, thank you good bye
inform, im looking for a moderately priced restaurant in the north part of town
thankyou, thank you good bye
inform, inexpensive
request, phone number
inform, any area
repeat, repeat that
inform, any part of town
request, what is the address and type of food
null(), noise
inform, im looking for an expensive restaurant
null(), unintelligible
request, whats the address
affirm, uh yes that serves mediterranean food
request, whats the address
thankyou, thank you good bye
request, what is their address
inform, i dont care
null(), sil
request, what is the address and post code
reqalts, how about asian oriental
affirm, yes
inform, i want a restaurant that serves british food
thankyou, okay thank you goodbye
inform, sea food
null(), sil
inform, south part of town
request, could i have the address
null(), noise
request, what is the address
inform, i would like to find a cheap restaurant in the south part of town
inform, austallison
inform, hungarian food
request, phone number
request, address
request, what is the phone number
reqalts, um how about thai food
reqalts, is there a restaurant in the north part of town that serves unusual food
inform, danish
inform, im looking for mediterranean food
reqalts, how about vietnamese food
thankyou, thank you good bye
thankyou, thank you good bye
inform, chinese food
reqalts, is there a restaurant that serves modern european
inform, i want a restaurant in the we
inform, cheap jamaican
thankyou, thank you good bye
request, what type of food is served
thankyou, thank you
request, whats the address
request, whats the address
reqalts, how about asian oriental
thankyou, thank you good bye
request, and the post code
inform, any
request, phone number
request, i want the address and ph
inform, im looking for korean food
request, can i get the address
inform, of the restaurant please
reqalts, how about british food
inform, italian
request, phone number
reqalts, give me something else
inform, moroccan
thankyou, thank you good bye
null(), okay uh what about the other
thankyou, thank you good bye
inform, i dont care
request, phone number
request, phone number
null(), thats all
inform, i need a restaurant in the center of town
inform, sea food
negate, no
null(), sil
reqalts, is there anything else
request, the area
inform, i want to find a restaurant in the south part of town and it shows
request, can i have the address phone number and area
inform, caribbean food
inform, gastropub
thankyou, thank you good bye
request, can i get the address
reqalts, anything else
inform, expensive
inform, greek food in the north part of town
inform, im looking for thai food
inform, moderately priced restaurant
inform, south part of town
inform, british food
null(), expen
request, the address
thankyou, thank you good bye
request, whats the cost
reqalts, what about gastropub
request, post code
null(), in the ea
request, what type of food
request, i want to know the address
reqalts, how about italian food
inform, serves cheap
thankyou, thank you good bye
request, what is the address
inform, german food
request, phone number
inform, thare are different expensive restaurants in the east part of town
thankyou, thank you good bye
request, and the telephone number
request, whats the phone number
inform, east
inform, afghan
request, phone number
reqalts, next one please
request, phone number
request, post code
null(), im looking
inform, austallison
request, phone number
request, what is the phone number
thankyou, thank you good bye
null(), okay
inform, east
inform, restaurant in the west part of town that serves ca
inform, i dont care
thankyou, thank you good bye
inform, a cuban restaurant cuban restaurant
thankyou, thank you good bye
inform, south part of town
null(), noise
bye, thank you so much good bye
thankyou, thank you good bye
request, and the address
inform, any
inform, im looking for moroccan food
inform, moderately priced restaurant in north part of town
inform, chinese
inform, the restaurant
inform, french food
inform, spanish food
negate, no eritrean food
inform, unintelligible food
thankyou, thank you goodbye
inform, im looking for a moderately priced restaurant that serves tuscan food
request, what is the address
request, can i get a phone number please
affirm, yes
request, address phone number post code
inform, im looking for modern european food
request, address
reqalts, how about indian food
inform, west
affirm, yes
request, whats the address
request, expensive price range
reqalts, do you have another
reqalts, what about asian oriental food
inform, noise im looking for a restaurant serving vegetarian food
null(), sil
thankyou, thank you good bye
inform, i am looking for a cheap restaurant that serves germ
inform, doesnt matter
inform, im looking for vegetarian food on the east part of town
request, can i get the address phone number and post code
negate, no french food
inform, im looking for an italian restaurant
repeat, cant repeat
inform, eartrain
thankyou, thank you good bye
inform, south
thankyou, thank you good bye
request, whats the post code
null(), unintelligible
request, what is the address and phone number
inform, any type of food
inform, mediterranean
inform, west
request, can you give me the phone number
null(), sil
reqalts, how about korean food
bye, good bye
request, address
null(), and the one before
request, address
request, what is the area
inform, center
reqalts, is there anything else
request, what food is available in the south part of town
inform, i dont care
request, postcode
request, phone number
reqalts, is there anything else
reqalts, okay how about any area
request, can you give me the phone number
thankyou, thank you good bye
affirm, yes
request, can you give me the address and phone number
negate, no im looking for thai food
inform, im looking for a moderately priced restaurant that serves sea food
inform, any kind
request, what is the address and phone number
thankyou, thank you good bye
null(), noise
inform, unusual
inform, cheap price range
thankyou, thank you good bye
request, phone number
reqalts, how about indian food
null(), what was
inform, i dont care
affirm, yes
request, can i have the address
inform, african food please
request, phone number
inform, vietnamese food
null(), pan
reqalts, is there anything else
thankyou, thanks goodbye
request, okay what is the address
request, the address
affirm, right
request, can i get the address and phone number
request, what kind of food does it serve
request, address
request, whats the phone number
reqalts, what about swedish
request, may i have the phone number
thankyou, yea thank you good bye
